AAId,AId,BId,RId,SId,Date
1088867,25509,null,1,1,6/17/19
1090095,304540,null,1,1,5/29/19
1090209,146383,null,2,1,5/29/19
1090246,297169,null,2,1,5/30/19
1090476,220784,null,1,1,5/29/19
1091147,679138,null,1,1,5/30/19
1091250,129822,null,2,1,4/29/19
1091375,94780,null,1,1,6/17/19
1091376,774114,null,1,1,6/17/19
1091422,243338,null,1,1,6/19/19
1091589,110932,null,1,1,5/29/19
1092018,284792,null,1,1,6/18/19
1092115,511209,null,1,1,6/18/19
1092161,224236,null,1,1,6/18/19
1092164,286001,null,1,1,6/18/19
1092226,268720,null,2,1,5/30/19
1092326,695988,null,2,1,5/30/19
1092437,224318,null,1,1,6/18/19
1092664,481342,null,1,1,4/29/19
1092727,496543,null,1,1,6/18/19
1092824,608003,null,1,1,5/30/19
1093540,595082,null,2,1,5/30/19
1094313,87314,null,1,1,6/17/19
1094658,170697,null,1,1,6/17/19
1095026,548175,null,3,1,6/17/19
1095043,286962,null,3,1,6/17/19
1095883,220661,null,1,1,6/18/19
1096019,278039,null,2,1,6/17/19
1096054,249624,null,1,1,6/17/19
1096187,481679,null,1,1,4/29/19
1096368,411459,null,1,1,6/19/19
1096484,218092,null,1,1,6/19/19
1096685,403204,null,1,1,5/29/19
1096834,653040,null,3,1,6/18/19
1097120,218014,null,1,1,6/19/19
1097129,700877,null,2,1,6/18/19
1097471,489434,null,1,1,5/25/19
1097952,339314,null,2,1,5/25/19
1098030,604845,null,1,1,5/25/19
1098121,857864,null,1,1,5/30/19
1098160,497710,null,1,1,5/30/19
1098309,209403,null,1,1,6/19/19
1098371,528752,null,1,1,5/30/19
1098379,314811,null,1,1,5/30/19
1098523,408018,null,1,1,5/29/19
1098537,705958,null,2,1,5/30/19
1098571,555620,null,1,1,6/19/19
1098949,522915,null,1,1,6/17/19
1099179,673431,null,2,1,6/2/19
1099354,663750,null,3,1,5/29/19
1099480,566002,null,2,1,6/19/19
1099528,254329,null,2,1,6/18/19
1099903,489950,null,1,1,4/29/19
1099951,509137,null,1,1,5/29/19
1099965,362746,null,1,1,5/25/19
1100011,271598,null,2,1,6/2/19
1100260,49701,null,2,1,5/25/19
1100657,218038,null,1,1,5/30/19
1100828,726223,null,2,1,5/30/19
1101364,708379,null,1,1,5/30/19
1101800,678520,null,2,1,5/30/19
1102449,585214,null,3,1,5/25/19
1102496,743254,null,2,1,4/29/19
1102524,353103,null,2,1,6/17/19
1102595,595326,null,3,1,6/17/19
1102706,844208,null,1,1,5/29/19
1102779,164996,null,1,1,5/29/19
1102823,667599,null,3,1,5/29/19
1103015,762760,null,2,1,6/2/19
1103234,649116,null,3,1,6/2/19
1103440,232524,null,1,1,6/18/19
1103713,270201,null,1,1,6/18/19
1103872,334745,null,2,1,6/18/19
1104137,679982,null,1,1,5/29/19
1104368,396928,null,2,1,5/30/19
1104410,273427,null,1,1,5/29/19
1105036,15340,null,1,1,5/30/19
1105097,294602,null,2,1,6/17/19
1105265,642403,null,3,1,6/19/19
1105978,365486,null,1,1,5/29/19
1106110,573149,null,2,1,5/30/19
1106509,766076,null,2,1,5/29/19
1106763,325264,null,2,1,6/2/19
1106813,771486,null,2,1,5/29/19
1106841,817456,null,1,1,6/2/19
1107801,673327,null,1,1,5/29/19
1107984,634984,null,2,1,4/29/19
1108418,508446,null,1,1,4/29/19
1108598,756141,null,2,1,6/17/19
1109113,148788,null,2,1,5/29/19
1109138,857846,null,1,1,5/29/19
1109159,385201,null,2,1,6/2/19
1110010,101859,null,1,1,5/30/19
1110074,182083,null,1,1,6/17/19
1110526,508426,null,1,1,4/29/19
1110571,194084,null,1,1,6/18/19
1110591,697014,null,2,1,6/2/19
1110933,198231,null,1,1,6/19/19
1111023,284673,null,2,1,5/29/19
1111233,21842,null,1,1,5/29/19
1111353,527851,null,1,1,5/29/19
1112227,528150,null,1,1,5/29/19
1112234,408131,null,1,1,5/29/19
1112412,774546,null,1,1,6/2/19
1112427,711055,null,1,1,4/29/19
1112452,21970,null,1,1,5/29/19
1112594,450457,null,1,1,6/2/19
1112707,796057,null,1,1,4/29/19
1113691,217345,null,1,1,6/19/19
1114040,726207,null,2,1,6/2/19
1114170,158626,null,2,1,6/2/19
1114204,780222,null,2,1,6/18/19
1114420,51997,null,2,1,6/18/19
1114817,147681,null,2,1,5/30/19
1114845,844070,null,1,1,5/29/19
1114915,643573,null,3,1,6/19/19
1115074,161778,null,2,1,5/30/19
1115165,761530,null,2,1,4/29/19
1115188,41302,null,2,1,6/17/19
1115254,629121,null,1,1,6/19/19
1115300,357174,null,2,1,6/19/19
1115449,751051,null,2,1,6/2/19
1115517,357876,null,1,1,4/29/19
1115853,271360,null,2,1,4/29/19
1115986,141474,null,1,1,5/29/19
1116250,831931,null,1,1,4/29/19
1116547,10353,null,2,1,5/30/19
1116649,713800,null,2,1,6/2/19
1116651,772345,null,2,1,6/2/19
1116778,739682,null,2,1,5/30/19
1116838,712088,null,2,1,6/19/19
1117619,753690,null,2,1,6/2/19
1117644,485056,null,1,1,4/29/19
1117712,737839,null,2,1,5/30/19
1117946,796765,null,1,1,4/29/19
1117990,468867,null,2,1,6/18/19
1118691,82572,null,1,1,6/18/19
1118856,66236,null,2,1,4/29/19
1119124,711668,null,2,1,6/19/19
1119604,131391,null,1,1,6/18/19
1119806,811694,null,1,1,6/17/19
1120012,500817,null,1,1,6/2/19
1120079,163095,null,2,1,5/29/19
1120406,160082,null,1,1,5/29/19
1120419,364393,null,2,1,5/29/19
1120496,670975,null,2,1,5/29/19
1120619,44601,null,2,1,4/29/19
1120624,694143,null,2,1,4/29/19
1120704,467645,null,2,1,4/29/19
1121296,535495,null,1,1,6/19/19
1121305,129194,null,1,1,6/19/19
1121589,249384,null,1,1,4/29/19
1122263,269793,null,1,1,5/30/19
1122318,842849,null,1,1,6/2/19
1122494,523501,null,1,1,6/17/19
1122513,800962,null,1,1,6/19/19
1122528,688281,null,2,1,6/19/19
1123104,581296,null,3,1,5/30/19
1123418,712286,null,2,1,6/18/19
1123630,596819,null,1,1,6/17/19
1123769,232070,null,1,1,5/29/19
1123991,817666,null,1,1,5/29/19
1124008,131120,null,2,1,5/29/19
1124149,789925,null,1,1,6/2/19
1124412,398187,null,1,1,6/17/19
1124471,666705,null,1,1,5/30/19
1124524,27229,null,2,1,6/17/19
1124558,576514,null,3,1,6/2/19
1124650,467907,null,1,1,6/19/19
1124698,43338,null,2,1,4/29/19
1124818,356059,null,1,1,5/29/19
1125048,788943,null,1,1,6/17/19
1125263,320612,null,1,1,6/17/19
1125966,489998,null,1,1,6/18/19
1125997,504072,null,1,1,6/17/19
1126037,655856,null,1,1,5/29/19
1126396,46671,null,2,1,6/18/19
1126524,683453,null,2,1,4/29/19
1126726,606968,null,1,1,6/17/19
1126737,349939,null,1,1,6/17/19
1126901,293670,null,2,1,6/17/19
1126983,391312,null,2,1,6/17/19
1127007,721107,null,2,1,4/29/19
1127139,849345,null,1,1,6/2/19
1127352,86054,null,1,1,4/29/19
1127366,64467,null,2,1,6/2/19
1127729,695282,null,2,1,6/19/19
1127759,610872,null,1,1,6/19/19
1128224,65217,null,2,1,6/2/19
1128470,714305,null,1,1,5/30/19
1128591,43105,null,2,1,6/18/19
1128745,233178,null,2,1,6/18/19
1129197,799929,null,1,1,6/19/19
1129338,547121,null,1,1,6/19/19
1129341,670946,null,2,1,6/19/19
1129601,14991,null,1,1,6/2/19
1129692,592649,null,1,1,6/2/19
1129736,846390,null,1,1,6/2/19
1129767,273464,null,1,1,6/2/19
1129880,765867,null,2,1,6/19/19
1129920,778287,null,3,1,6/17/19
1130652,737683,null,2,1,6/2/19
1131200,299748,null,1,1,6/2/19
1131396,57233,null,1,1,6/2/19
1131556,596678,null,1,1,5/29/19
1131770,587788,null,1,1,6/19/19
1131890,659067,null,3,1,6/17/19
1132041,69720,null,1,1,4/29/19
1132530,851772,null,1,1,4/29/19
1132532,825002,null,1,1,4/29/19
1133335,653507,null,1,1,6/19/19
1133347,684347,null,2,1,6/2/19
1133464,293719,null,2,1,6/17/19
1134061,537212,null,1,1,6/19/19
1134136,240228,null,2,1,4/29/19
1134856,149195,null,2,1,6/19/19
1134937,662464,null,3,1,6/18/19
1134938,663749,null,3,1,6/18/19
1134941,659494,null,3,1,6/18/19
1135211,490453,null,1,1,5/30/19
1135329,640441,null,2,1,6/19/19
1135347,486337,null,1,1,5/30/19
1135416,343034,null,1,1,6/18/19
1136053,806579,null,1,1,6/17/19
1136101,249168,null,2,1,6/17/19
1136214,30480,null,1,1,6/17/19
1136547,729389,null,1,1,6/18/19
1136625,211529,null,3,1,6/17/19
1136647,75756,null,1,1,6/19/19
1136792,713760,null,2,1,6/19/19
1136798,652136,null,3,1,6/19/19
1137046,816377,null,1,1,4/29/19
1137051,720643,null,2,1,4/29/19
1137432,582704,null,2,1,6/17/19
1137482,726187,null,2,1,5/30/19
1137689,744351,null,1,1,6/17/19
1137812,91114,null,1,1,4/29/19
1137835,145707,null,1,1,6/17/19
1137853,838598,null,2,1,6/2/19
1138049,150313,null,1,1,4/29/19
1138189,659820,null,3,1,6/17/19
1138411,507237,null,1,1,6/19/19
1138775,515601,null,1,1,6/18/19
1138986,850003,null,1,1,6/17/19
1139161,719061,null,1,1,5/30/19
1139529,661675,null,1,1,6/19/19
1139567,157079,null,1,1,4/29/19
1140464,167975,null,2,1,5/30/19
1140555,136690,null,1,1,5/30/19
1140761,757492,null,2,1,5/30/19
1140799,784423,null,1,1,6/17/19
1140823,204713,null,3,1,5/29/19
1141016,817662,null,1,1,6/18/19
1141183,253780,null,1,1,6/18/19
1141195,257450,null,2,1,4/29/19
1141196,380788,null,2,1,4/29/19
1141672,696931,null,1,1,4/29/19
1141914,267581,null,1,1,4/29/19
1141978,251743,null,1,1,6/18/19
1142067,554889,null,1,1,4/29/19
1142160,779988,null,2,1,6/17/19
1142233,844065,null,1,1,6/18/19
1142859,79509,null,1,1,6/18/19
1142975,321793,null,1,1,6/17/19
1143252,558508,null,2,1,5/29/19
1143284,818951,null,1,1,6/17/19
1143678,320585,null,1,1,5/30/19
1143922,850776,null,1,1,6/17/19
1144012,844783,null,1,1,6/17/19
1144080,452513,null,2,1,5/30/19
1144436,616089,null,1,1,6/18/19
1144437,10422,null,2,1,6/18/19
1144467,602063,null,1,1,5/30/19
1144477,147383,null,2,1,6/17/19
1144661,55090,null,0,1,4/29/19
1144696,616595,null,3,1,4/29/19
1145011,489156,null,2,1,6/2/19
1145420,217220,null,1,1,6/18/19
1145624,92263,null,1,1,6/19/19
1146079,595521,null,2,1,5/30/19
1146112,362948,null,1,1,6/17/19
1146197,36847,null,2,1,6/18/19
1146349,53141,null,2,1,6/17/19
1146384,169752,null,1,1,5/30/19
1146437,624491,null,2,1,5/30/19
1146497,626278,null,1,1,5/30/19
1146595,606236,null,1,1,5/30/19
1146777,171040,null,2,1,6/17/19
1146838,349040,null,2,1,5/29/19
1146852,359798,null,1,1,5/29/19
1146861,516752,null,1,1,6/17/19
1147007,349021,null,1,1,6/18/19
1147119,752963,null,1,1,6/17/19
1147378,580592,null,3,1,6/17/19
1147379,234217,null,2,1,6/17/19
1147798,125878,null,1,1,6/2/19
1147851,768025,null,2,1,5/29/19
1147874,356219,null,2,1,5/29/19
1147972,601118,null,3,1,6/19/19
1147979,298029,null,2,1,6/19/19
1148404,844118,null,1,1,6/17/19
1148523,138118,null,1,1,4/29/19
1148932,262427,null,1,1,4/29/19
1149301,677901,null,1,1,6/17/19
1149627,82768,null,1,1,6/17/19
1149670,170709,null,2,1,5/29/19
1149821,372985,null,2,1,5/30/19
1149929,289653,null,1,1,6/2/19
1149950,675289,null,1,1,5/29/19
1150480,341882,null,2,1,4/29/19
1150497,604343,null,1,1,6/18/19
1150625,760847,null,1,1,6/18/19
1150627,495497,null,1,1,6/18/19
1150841,375371,null,1,1,6/17/19
1150899,508465,null,1,1,6/2/19
1150965,700491,null,2,1,6/17/19
1151028,826113,null,2,1,6/2/19
1151036,569028,null,1,1,6/2/19
1151639,487216,null,1,1,5/30/19
1151682,160480,null,1,1,6/2/19
1152448,210786,null,3,1,5/25/19
1152635,170357,null,2,1,5/30/19
1152891,857108,null,1,1,6/18/19
1153045,583503,null,3,1,4/29/19
1153086,714987,null,1,1,6/17/19
1153312,342717,null,2,1,6/18/19
1153458,100209,null,1,1,5/29/19
1153885,146069,null,2,1,6/19/19
1153895,739682,null,2,1,6/19/19
1153913,206870,null,1,1,6/18/19
1154193,90315,null,1,1,6/19/19
1154341,770005,null,1,1,5/30/19
1154409,96237,null,1,1,5/29/19
1154415,791506,null,1,1,5/29/19
1154687,823499,null,1,1,6/18/19
1154761,45186,null,2,1,5/29/19
1155154,95393,null,1,1,5/29/19
1155584,453285,null,2,1,6/18/19
1155669,692270,null,2,1,4/29/19
1155718,779015,null,3,1,6/2/19
1155932,837505,null,2,1,6/2/19
1156120,737860,null,1,1,6/2/19
1156313,671743,null,1,1,5/30/19
1156659,348332,null,2,1,6/2/19
1157323,554555,null,2,1,5/30/19
1157594,703765,null,2,1,6/2/19
1157702,293518,null,2,1,6/2/19
1157897,596723,null,3,1,4/29/19
1158187,121776,null,2,1,6/2/19
1158328,844125,null,1,1,5/29/19
1158577,170510,null,2,1,6/18/19
1158909,335549,null,1,1,6/19/19
1159002,565785,null,1,1,6/17/19
1159166,709270,null,2,1,5/29/19
1159543,390109,null,1,1,6/19/19
1159785,272290,null,2,1,5/29/19
1159808,337071,null,2,1,6/2/19
1159834,630228,null,1,1,6/19/19
1159985,541784,null,1,1,5/29/19
1160005,300225,null,1,1,6/2/19
1160042,150525,null,1,1,4/29/19
1160043,264590,null,1,1,4/29/19
1160144,138911,null,1,1,4/29/19
1160165,173665,null,1,1,4/29/19
1160398,298666,null,2,1,5/29/19
1160463,614758,null,2,1,6/17/19
1160618,633157,null,1,1,6/2/19
1160721,644273,null,1,1,6/19/19
1160760,358668,null,2,1,6/19/19
1161276,208455,null,3,1,4/29/19
1161428,294521,null,2,1,6/17/19
1161527,520363,null,1,1,6/17/19
1161577,53143,null,2,1,6/18/19
1161856,587252,null,2,1,5/30/19
1161876,717626,null,2,1,6/19/19
1162591,293139,null,2,1,6/17/19
1162623,348946,null,2,1,6/18/19
1162824,194384,null,1,1,6/19/19
1162982,51560,null,2,1,6/19/19
1163126,688319,null,2,1,5/30/19
1163383,790325,null,1,1,5/29/19
1163642,458562,null,2,1,6/17/19
1163689,358684,null,2,1,6/18/19
1163845,524182,null,1,1,5/29/19
1163939,615411,null,1,1,6/17/19
1164153,510953,null,1,1,6/18/19
1164357,100768,null,1,1,5/29/19
1164601,678353,null,2,1,4/29/19
1164722,319527,null,2,1,6/2/19
1165260,333289,null,1,1,6/18/19
1165414,740972,null,1,1,6/2/19
1165637,690288,null,2,1,5/30/19
1165697,558513,null,2,1,6/2/19
1166132,815387,null,1,1,5/29/19
1166854,733117,null,1,1,4/29/19
1166986,701249,null,2,1,6/19/19
1167081,616656,null,3,1,6/17/19
1167111,221147,null,1,1,5/29/19
1167248,92850,null,1,1,6/19/19
1168228,532273,null,1,1,5/29/19
1168316,393357,null,2,1,6/18/19
1168540,600268,null,3,1,5/29/19
1168733,344601,null,1,1,5/29/19
1168808,692421,null,2,1,4/29/19
1168904,559741,null,1,1,4/29/19
1169123,849448,null,1,1,5/29/19
1169723,542950,null,1,1,5/29/19
1170051,702598,null,1,1,5/30/19
1170504,201390,null,3,1,4/29/19
1170890,353478,null,2,1,4/29/19
1170946,327093,null,1,1,5/30/19
1171385,450432,null,1,1,5/30/19
1171406,217088,null,1,1,6/2/19
1171449,184873,null,1,1,6/17/19
1171508,108804,null,1,1,4/29/19
1171511,757261,null,2,1,4/29/19
1171575,71995,null,1,1,6/2/19
1171938,277936,null,2,1,6/2/19
1172039,7344,null,1,1,6/18/19
1172641,453364,null,1,1,5/25/19
1172758,633153,null,3,1,5/25/19
1173183,51001,null,1,1,5/29/19
1173690,845089,null,1,1,6/2/19
1173824,243172,null,1,1,6/2/19
1173840,665347,null,3,1,6/2/19
1174595,271665,null,2,1,5/30/19
1174816,376271,null,1,1,5/30/19
1175006,844913,null,1,1,5/29/19
1175545,507406,null,1,1,6/19/19
1175598,59889,null,2,1,6/2/19
1175902,12370,null,2,1,5/30/19
1176052,366097,null,1,1,6/2/19
1176472,497939,null,1,1,6/18/19
1176522,228765,null,1,1,6/19/19
1177437,504464,null,1,1,6/2/19
1177574,560690,null,3,1,4/29/19
1177915,97781,null,1,1,6/17/19
1178176,342889,null,2,1,6/17/19
1178241,151110,null,2,1,5/29/19
1178309,100504,null,1,1,4/29/19
1178368,543191,null,1,1,5/29/19
1178536,301272,null,2,1,6/17/19
1178777,159085,null,1,1,4/29/19
1178943,80721,null,1,1,6/19/19
1178966,481596,null,1,1,5/29/19
1179415,711375,null,2,1,5/30/19
1179555,94611,null,1,1,5/30/19
1179576,742137,null,2,1,5/29/19
1179642,217584,null,1,1,6/2/19
1180111,601119,null,3,1,6/18/19
1180160,779052,null,3,1,6/19/19
1180318,383515,null,1,1,6/17/19
1180441,250536,null,1,1,5/25/19
1180527,314460,null,1,1,6/2/19
1180961,748976,null,2,1,5/30/19
1181134,181914,null,2,1,5/30/19
1181423,540888,null,2,1,5/29/19
1181533,835284,null,2,1,6/18/19
1181620,66802,null,1,1,6/17/19
1181698,40228,null,2,1,6/18/19
1181815,360284,null,1,1,6/17/19
1181937,131132,null,2,1,5/30/19
1182122,383628,null,1,1,6/18/19
1182455,56172,null,1,1,6/17/19
1182651,293148,null,2,1,5/29/19
1182842,98507,null,1,1,6/17/19
1182908,674183,null,2,1,5/29/19
1183638,102977,null,1,1,5/29/19
1183847,66752,null,1,1,6/17/19
1184395,15236,null,1,1,5/25/19
1185081,726622,null,2,1,6/17/19
1185736,456641,null,2,1,5/30/19
1186045,754156,null,2,1,5/29/19
1186110,523232,null,1,1,5/30/19
1186198,471619,null,1,1,5/30/19
1186751,73234,null,1,1,6/18/19
1186961,598642,null,1,1,6/18/19
1187016,158034,null,1,1,6/18/19
1187110,299720,null,2,1,6/18/19
1187336,160590,null,2,1,5/25/19
1187509,137710,null,1,1,6/17/19
1187632,735374,null,2,1,6/18/19
1187636,693549,null,1,1,6/18/19
1187799,671733,null,1,1,5/29/19
1187852,148174,null,2,1,6/18/19
1188420,193805,null,1,1,6/19/19
1188827,680486,null,2,1,6/2/19
1188897,348599,null,2,1,6/17/19
1189060,30381,null,1,1,5/29/19
1189245,406772,null,2,1,4/29/19
1189991,710563,null,1,1,5/30/19
1190063,682278,null,1,1,4/29/19
1190318,704490,null,2,1,4/29/19
1190435,846988,null,1,1,6/18/19
1190618,156250,null,1,1,6/2/19
1190647,522184,null,1,1,5/25/19
1190686,625646,null,3,1,6/18/19
1190715,398726,null,2,1,6/18/19
1190766,742922,null,3,1,5/25/19
1190783,250180,null,2,1,6/18/19
1190896,606447,null,1,1,4/29/19
1190907,383615,null,1,1,4/29/19
1191112,213314,null,3,1,6/18/19
1191565,21966,null,1,1,6/2/19
1191737,621264,null,2,1,6/2/19
1192387,268776,null,2,1,6/2/19
1192456,159603,null,1,1,5/25/19
1192464,392696,null,2,1,5/25/19
1192586,652603,null,3,1,6/2/19
1192775,408423,null,2,1,6/2/19
1193188,777013,null,2,1,5/29/19
1193606,815236,null,1,1,6/19/19
1193721,107145,null,1,1,4/29/19
1193856,489837,null,1,1,6/19/19
1193860,605533,null,3,1,6/19/19
1193905,304669,null,3,1,6/18/19
1194505,193494,null,1,1,5/30/19
1194841,295173,null,2,1,5/29/19
1195187,467751,null,1,1,6/18/19
1195540,502209,null,1,1,6/17/19
1195659,727106,null,1,1,4/29/19
1195709,485597,null,1,1,6/18/19
1195853,290563,null,1,1,6/18/19
1196141,669793,null,1,1,5/30/19
1196322,582311,null,1,1,6/17/19
1196510,709692,null,2,1,4/29/19
1196741,568313,null,1,1,4/29/19
1197294,732716,null,2,1,6/17/19
1197433,217715,null,1,1,5/30/19
1197538,237449,null,2,1,6/19/19
1197876,186379,null,3,1,5/30/19
1198037,299222,null,2,1,5/25/19
1198042,582966,null,3,1,5/25/19
1198095,335944,null,2,1,4/29/19
1198097,213587,null,3,1,4/29/19
1198575,665355,null,3,1,6/19/19
1198642,33694,null,2,1,5/29/19
1198747,461322,null,1,1,5/29/19
1199003,390848,null,2,1,6/2/19
1199513,163810,null,2,1,5/30/19
1199603,268982,null,2,1,6/2/19
1199675,32083,null,2,1,5/29/19
1199879,853783,null,1,1,6/18/19
1199942,730599,null,2,1,5/30/19
1200354,366579,null,1,1,6/17/19
1200361,359231,null,2,1,6/17/19
1200428,478442,null,1,1,6/2/19
1200552,95516,null,1,1,6/17/19
1200647,605208,null,3,1,5/25/19
1200753,814978,null,1,1,6/17/19
1200981,295548,null,2,1,5/25/19
1201512,314858,null,1,1,5/25/19
1202149,309484,null,1,1,5/25/19
1202260,367019,null,1,1,4/29/19
1202336,221610,null,3,1,5/25/19
1202498,136894,null,1,1,5/30/19
1202626,665084,null,3,1,4/29/19
1203380,755730,null,2,1,5/30/19
1203540,571941,null,1,1,4/29/19
1203598,70784,null,1,1,6/18/19
1203653,339701,null,2,1,6/17/19
1203910,684399,null,2,1,4/29/19
1204038,216461,null,3,1,6/18/19
1204335,739051,null,2,1,6/18/19
1205130,775596,null,2,1,6/18/19
1205254,670874,null,2,1,5/29/19
1205409,817540,null,1,1,5/29/19
1205507,11922,null,1,1,5/30/19
1205579,213888,null,3,1,6/18/19
1206026,492715,null,1,1,5/30/19
1206096,351948,null,1,1,6/2/19
1206504,130201,null,1,1,5/30/19
1206644,692358,null,2,1,6/17/19
1206970,273757,null,2,1,6/18/19
1206993,748756,null,2,1,5/30/19
1207217,38056,null,2,1,6/19/19
1207506,726793,null,1,1,6/2/19
1207511,82433,null,1,1,6/2/19
1207579,22543,null,1,1,4/29/19
1207902,444119,null,1,1,6/19/19
1207931,651325,null,3,1,5/30/19
1207971,316964,null,2,1,5/30/19
1208153,721012,null,1,1,6/2/19
1208308,226918,null,2,1,4/29/19
1208798,44915,null,2,1,6/17/19
1209103,757572,null,2,1,6/17/19
1209138,606833,null,1,1,6/18/19
1209360,384168,null,1,1,5/30/19
1209849,301240,null,2,1,5/29/19
1210140,464994,null,1,1,6/2/19
1210537,758512,null,1,1,4/29/19
1210726,766472,null,2,1,6/18/19
1210943,683551,null,1,1,4/29/19
1211106,495488,null,2,1,6/17/19
1211143,604471,null,3,1,5/25/19
1211177,770207,null,1,1,4/29/19
1211328,56026,null,1,1,5/25/19
1211670,841859,null,1,1,5/25/19
1212065,332396,null,2,1,6/2/19
1212139,50804,null,2,1,6/17/19
1212254,716034,null,2,1,5/25/19
1212677,492842,null,1,1,6/19/19
1213053,608909,null,1,1,4/29/19
1213187,386049,null,2,1,6/19/19
1213356,316933,null,2,1,5/25/19
1213429,672433,null,2,1,5/29/19
1213687,592524,null,1,1,5/25/19
1213875,382850,null,1,1,6/17/19
1214391,92721,null,1,1,6/2/19
1214674,57796,null,2,1,5/25/19
1214986,333891,null,2,1,6/19/19
1215318,236565,null,2,1,6/18/19
1215499,632609,null,1,1,4/29/19
1215653,361097,null,1,1,6/2/19
1216021,58214,null,1,1,4/29/19
1216348,482131,null,1,1,4/29/19
1216484,704514,null,2,1,5/30/19
1216489,749977,null,1,1,5/30/19
1216595,671632,null,1,1,5/30/19
1216775,734600,null,2,1,5/30/19
1216828,770943,null,2,1,6/17/19
1217368,488153,null,2,1,5/29/19
1217542,735470,null,2,1,5/30/19
1217638,305447,null,2,1,6/19/19
1217905,448365,null,1,1,6/18/19
1218215,457621,null,1,1,6/18/19
1218886,247912,null,2,1,5/29/19
1219096,791577,null,1,1,5/25/19
1219244,170916,null,2,1,6/18/19
1219259,47338,null,1,1,4/29/19
1219340,273732,null,2,1,5/25/19
1219504,299968,null,2,1,5/25/19
1219684,127235,null,2,1,5/30/19
1219766,818883,null,1,1,6/17/19
1220066,27656,null,1,1,4/29/19
1220135,139327,null,1,1,6/17/19
1220202,815281,null,1,1,6/17/19
1220482,819812,null,1,1,5/29/19
1220556,274825,null,2,1,5/29/19
1220673,396490,null,2,1,5/25/19
1220795,393281,null,2,1,6/17/19
1222078,527958,null,2,1,5/25/19
1222447,525882,null,1,1,6/19/19
1222736,734408,null,1,1,6/17/19
1222766,72869,null,1,1,6/2/19
1222805,301658,null,2,1,6/17/19
1223115,469332,null,1,1,6/17/19
1223136,700770,null,2,1,5/25/19
1223195,811994,null,1,1,6/19/19
1223316,727945,null,1,1,4/29/19
1223588,625822,null,3,1,6/19/19
1223821,160666,null,1,1,6/2/19
1224302,704735,null,1,1,6/18/19
1224577,672569,null,2,1,4/29/19
1224782,148705,null,2,1,5/25/19
1225006,609308,null,1,1,5/30/19
1225090,701083,null,2,1,5/29/19
1225507,665895,null,1,1,6/2/19
1225761,632460,null,3,1,6/18/19
1226251,758740,null,2,1,6/19/19
1226435,51383,null,1,1,4/29/19
1226757,407336,null,1,1,6/19/19
1226805,349752,null,2,1,5/25/19
1227121,309276,null,2,1,6/18/19
1227337,201240,null,3,1,5/29/19
1227984,343978,null,2,1,5/30/19
1228122,766741,null,2,1,5/30/19
1228151,352431,null,1,1,6/18/19
1228182,646963,null,3,1,6/19/19
1228390,711995,null,2,1,5/30/19
1228414,232401,null,1,1,5/30/19
1228476,535006,null,1,1,6/19/19
1228874,573924,null,3,1,5/25/19
1228970,244714,null,2,1,5/29/19
1229151,444125,null,1,1,6/18/19
